merchant_id,merchant_name,mcc,mcc_description,city,state,onboarding_date,merchant_age_days,risk_tier,avg_ticket_size,settlement_cycle,channel,is_active
MERCH003015,Lakshmi Supply,5411,Grocery Stores / Supermarkets,Hyderabad,TG,2023-06-27,1161,LOW,887.43,T+1,ONLINE_CHECKOUT,Y
MERCH003016,Nova Mart,5732,Electronics Stores,Guwahati,AS,2023-08-23,1104,MEDIUM,14397.17,T+2,ONLINE_CHECKOUT,Y
MERCH003017,Nova Ventures,4121,Taxicabs / Ride Hailing,Mumbai,MH,2022-10-09,1422,LOW,188.85,T+0,QR_INSTORE,Y
MERCH003018,Nimbus Ventures,5411,Grocery Stores / Supermarkets,Bengaluru,KA,2021-07-01,1887,LOW,813.86,T+2,ONLINE_CHECKOUT,Y
MERCH003019,Prime Supply,5411,Grocery Stores / Supermarkets,Guwahati,AS,2021-03-18,1992,LOW,874.92,T+1,ONLINE_CHECKOUT,Y
MERCH003020,Anand Enterprises,5912,Drug Stores / Pharmacies,Nagpur,MH,2020-10-21,2140,LOW,334.49,T+2,QR_INSTORE,Y
MERCH003021,Bharat Stores,7011,Hotels / Lodging,Delhi,DL,2024-10-10,690,MEDIUM,4575.25,T+1,QR_INSTORE,Y
MERCH003022,Rohan Stores,5541,Service Stations (Fuel),Hyderabad,TG,2022-10-01,1430,LOW,912.47,T+1,ONLINE_CHECKOUT,Y
MERCH003023,Lakshmi & Co,4900,Utilities - Electric/Gas/Water,Panaji,GA,2020-12-21,2079,LOW,1641.27,T+1,QR_INSTORE,Y
MERCH003024,Urban Mart,4722,Travel Agencies,Lucknow,UP,2023-07-22,1136,HIGH,27466.79,T+1,QR_INSTORE,Y
MERCH003025,Rohan Services,5814,Fast Food Restaurants,Chandigarh,CH,2022-08-14,1478,LOW,370.85,T+1,QR_INSTORE,Y
MERCH003026,Kalpana Retail,5814,Fast Food Restaurants,Kolkata,WB,2021-06-28,1890,LOW,198.94,T+1,QR_INSTORE,Y
MERCH003027,Kalpana Depot,5732,Electronics Stores,Nagpur,MH,2023-06-24,1164,MEDIUM,13204.39,T+0,ONLINE_CHECKOUT,Y
MERCH003028,Metro Depot,5999,Miscellaneous Retail,Chennai,TN,2022-10-09,1422,MEDIUM,1127.61,T+1,ONLINE_CHECKOUT,Y
MERCH003029,Sagar Mart,5541,Service Stations (Fuel),Bengaluru,KA,2024-09-05,725,LOW,1282.99,T+2,ONLINE_CHECKOUT,Y
MERCH003030,Nova Depot,5912,Drug Stores / Pharmacies,Guwahati,AS,2023-05-05,1214,LOW,509.39,T+1,ONLINE_CHECKOUT,Y
MERCH003031,Kalpana Traders,5541,Service Stations (Fuel),Hyderabad,TG,2023-05-04,1215,LOW,1263.63,T+1,QR_INSTORE,Y
MERCH003032,Lakshmi Services,5814,Fast Food Restaurants,Mumbai,MH,2023-05-24,1195,LOW,308.79,T+1,POS_CARD,Y
MERCH003033,Metro Ventures,4900,Utilities - Electric/Gas/Water,Indore,MP,2021-08-24,1833,LOW,2231.67,T+1,QR_INSTORE,Y
MERCH003034,Nimbus Retail,5732,Electronics Stores,Hyderabad,TG,2024-12-20,619,MEDIUM,15563.95,T+0,QR_INSTORE,Y
MERCH003035,Kalpana Enterprises,5411,Grocery Stores / Supermarkets,Guwahati,AS,2024-11-22,647,LOW,679.54,T+1,QR_INSTORE,N
MERCH003036,Urban Stores,5411,Grocery Stores / Supermarkets,Kolkata,WB,2025-10-16,319,LOW,665.61,T+2,ONLINE_CHECKOUT,Y
MERCH003037,Nimbus Stores,4121,Taxicabs / Ride Hailing,Pune,MH,2025-01-23,585,LOW,233.78,T+1,QR_INSTORE,Y
MERCH003038,Shree Retail,5651,Family Clothing Stores,Chandigarh,CH,2023-03-03,1277,MEDIUM,2115.4,T+1,ONLINE_CHECKOUT,Y
MERCH003039,Zenith Depot,5814,Fast Food Restaurants,Indore,MP,2023-03-13,1267,LOW,317.95,T+1,ONLINE_CHECKOUT,Y
MERCH003040,Vertex Services,5912,Drug Stores / Pharmacies,Jaipur,RJ,2026-02-15,197,LOW,515.45,T+1,POS_CARD,Y
MERCH003041,Urban Services,5814,Fast Food Restaurants,Nagpur,MH,2024-05-16,837,LOW,256.99,T+1,QR_INSTORE,Y
MERCH003042,Vertex Stores,5999,Miscellaneous Retail,Bengaluru,KA,2023-11-11,1024,MEDIUM,1337.13,T+1,ONLINE_CHECKOUT,Y
MERCH003043,Aster Enterprises,7011,Hotels / Lodging,Pune,MH,2022-03-21,1624,MEDIUM,9045.13,T+2,ONLINE_CHECKOUT,Y
MERCH003044,Urban & Co,5999,Miscellaneous Retail,Chandigarh,CH,2021-11-17,1748,MEDIUM,1061.84,T+1,QR_INSTORE,Y
MERCH003045,Kalpana Supply,5411,Grocery Stores / Supermarkets,Delhi,DL,2022-06-21,1532,LOW,666.82,T+2,QR_INSTORE,Y
MERCH003046,Metro & Co,7011,Hotels / Lodging,Hyderabad,TG,2026-02-27,185,MEDIUM,9054.41,T+1,QR_INSTORE,Y
MERCH003047,Bharat Hub,5651,Family Clothing Stores,Chennai,TN,2020-10-10,2151,MEDIUM,1285.36,T+1,ONLINE_CHECKOUT,N
MERCH003048,Lakshmi & Co,5912,Drug Stores / Pharmacies,Kolkata,WB,2025-01-19,589,LOW,698.77,T+1,POS_CARD,Y
MERCH003049,Sagar & Co,5814,Fast Food Restaurants,Kochi,KL,2024-02-11,932,LOW,259.34,T+1,ONLINE_CHECKOUT,Y
MERCH003050,Metro Traders,4900,Utilities - Electric/Gas/Water,Pune,MH,2021-02-21,2017,LOW,1236.92,T+2,ONLINE_CHECKOUT,Y
MERCH003051,Metro Services,6051,Quasi-Cash / Wallet Load,Kochi,KL,2022-05-08,1576,HIGH,3819.08,T+2,QR_INSTORE,Y
MERCH003052,Vertex Traders,5814,Fast Food Restaurants,Kochi,KL,2020-08-31,2191,LOW,211.15,T+1,POS_CARD,Y
MERCH003053,Sagar Ventures,5541,Service Stations (Fuel),Mumbai,MH,2023-10-24,1042,LOW,1321.86,T+1,ONLINE_CHECKOUT,Y
MERCH003054,Urban & Co,5541,Service Stations (Fuel),Chandigarh,CH,2022-08-23,1469,LOW,883.32,T+1,POS_CARD,Y
MERCH003055,Lakshmi Traders,5912,Drug Stores / Pharmacies,Hyderabad,TG,2024-06-26,796,LOW,570.73,T+2,ONLINE_CHECKOUT,Y
MERCH003056,Lakshmi Ventures,5814,Fast Food Restaurants,Panaji,GA,2021-08-07,1850,LOW,352.68,T+1,QR_INSTORE,Y
MERCH003057,Aster Retail,5651,Family Clothing Stores,Jaipur,RJ,2020-08-28,2194,MEDIUM,1420.38,T+2,ONLINE_CHECKOUT,Y
MERCH003058,Prime & Co,5814,Fast Food Restaurants,Kolkata,WB,2024-06-22,800,LOW,257.14,T+2,POS_CARD,Y
MERCH003059,Vertex Hub,5912,Drug Stores / Pharmacies,Delhi,DL,2025-10-22,313,LOW,610.3,T+1,ONLINE_CHECKOUT,Y
MERCH003060,Aster Retail,4722,Travel Agencies,Mumbai,MH,2021-06-10,1908,HIGH,28010.05,T+1,POS_CARD,Y
MERCH003061,Zenith Services,5411,Grocery Stores / Supermarkets,Pune,MH,2021-08-25,1832,LOW,898.86,T+2,QR_INSTORE,Y
MERCH003062,Nova Mart,4722,Travel Agencies,Delhi,DL,2024-05-01,852,LOW,31330.64,T+2,ONLINE_CHECKOUT,Y
MERCH003063,Nimbus Retail,5814,Fast Food Restaurants,Chandigarh,CH,2026-01-15,228,LOW,216.25,T+1,ONLINE_CHECKOUT,Y
MERCH003064,Urban Supply,5732,Electronics Stores,Kolkata,WB,2023-07-08,1150,MEDIUM,16369.44,T+1,POS_CARD,Y
MERCH003065,Rohan Retail,4121,Taxicabs / Ride Hailing,Lucknow,UP,2025-08-15,381,LOW,331.74,T+1,ONLINE_CHECKOUT,Y
MERCH003066,Rohan Retail,5912,Drug Stores / Pharmacies,Lucknow,UP,2024-08-05,756,MEDIUM,442.67,T+1,ONLINE_CHECKOUT,Y
MERCH003067,Nova Solutions,5912,Drug Stores / Pharmacies,Chennai,TN,2021-06-19,1899,LOW,481.17,T+1,QR_INSTORE,Y
MERCH003068,Sagar Retail,5732,Electronics Stores,Pune,MH,2021-08-10,1847,MEDIUM,15020.2,T+1,POS_CARD,Y
MERCH003069,Vertex Supply,4900,Utilities - Electric/Gas/Water,Kolkata,WB,2025-09-01,364,LOW,1832.11,T+1,QR_INSTORE,Y
MERCH003070,Aster Stores,5651,Family Clothing Stores,Indore,MP,2026-06-15,77,HIGH,1098.43,T+1,ONLINE_CHECKOUT,Y
MERCH003071,Shree Services,5411,Grocery Stores / Supermarkets,Hyderabad,TG,2025-12-06,268,LOW,511.62,T+1,ONLINE_CHECKOUT,Y
MERCH003072,Rohan Enterprises,5912,Drug Stores / Pharmacies,Guwahati,AS,2025-03-17,532,LOW,690.1,T+1,ONLINE_CHECKOUT,Y
MERCH003073,Urban Traders,5999,Miscellaneous Retail,Delhi,DL,2022-11-12,1388,MEDIUM,1383.24,T+2,POS_CARD,Y
MERCH003074,Nova Mart,5541,Service Stations (Fuel),Panaji,GA,2025-01-11,597,LOW,1650.65,T+2,ONLINE_CHECKOUT,Y
MERCH003075,Rohan Stores,5651,Family Clothing Stores,Ahmedabad,GJ,2022-10-20,1411,MEDIUM,1721.65,T+2,ONLINE_CHECKOUT,Y
MERCH003076,Nimbus Depot,4121,Taxicabs / Ride Hailing,Kolkata,WB,2025-03-15,534,LOW,257.39,T+2,ONLINE_CHECKOUT,Y
MERCH003077,Kalpana Enterprises,5411,Grocery Stores / Supermarkets,Ahmedabad,GJ,2021-08-05,1852,LOW,719.16,T+1,ONLINE_CHECKOUT,Y
MERCH003078,Zenith Traders,5411,Grocery Stores / Supermarkets,Nagpur,MH,2025-07-02,425,LOW,929.59,T+1,QR_INSTORE,Y
MERCH003079,Vertex Solutions,6051,Quasi-Cash / Wallet Load,Chennai,TN,2021-01-12,2057,HIGH,5961.62,T+1,POS_CARD,Y
MERCH003080,Metro Stores,5541,Service Stations (Fuel),Mumbai,MH,2026-04-08,145,LOW,1028.57,T+1,ONLINE_CHECKOUT,Y
MERCH003081,Prime Retail,7011,Hotels / Lodging,Ahmedabad,GJ,2021-06-22,1896,MEDIUM,9404.0,T+1,QR_INSTORE,Y
MERCH003082,Lakshmi Ventures,5732,Electronics Stores,Ahmedabad,GJ,2022-05-23,1561,MEDIUM,7544.49,T+1,POS_CARD,Y
MERCH003083,Kalpana Traders,5814,Fast Food Restaurants,Chandigarh,CH,2024-09-08,722,LOW,333.18,T+1,QR_INSTORE,Y
MERCH003084,Rohan Depot,5411,Grocery Stores / Supermarkets,Ahmedabad,GJ,2024-07-14,778,LOW,708.59,T+1,QR_INSTORE,Y
MERCH003085,Nimbus Services,5411,Grocery Stores / Supermarkets,Indore,MP,2021-06-23,1895,LOW,812.52,T+1,ONLINE_CHECKOUT,Y
MERCH003086,Metro Services,5541,Service Stations (Fuel),Nagpur,MH,2021-11-13,1752,LOW,1950.63,T+1,ONLINE_CHECKOUT,Y
MERCH003087,Shree Supply,5411,Grocery Stores / Supermarkets,Chennai,TN,2020-09-25,2166,LOW,1258.73,T+2,QR_INSTORE,Y
MERCH003088,Aster Enterprises,5411,Grocery Stores / Supermarkets,Hyderabad,TG,2025-05-19,469,LOW,1128.81,T+1,ONLINE_CHECKOUT,Y
MERCH003089,Bharat Stores,5541,Service Stations (Fuel),Kolkata,WB,2021-03-30,1980,LOW,1251.09,T+0,QR_INSTORE,Y
MERCH003090,Sagar Depot,5814,Fast Food Restaurants,Kolkata,WB,2021-09-15,1811,LOW,257.26,T+1,ONLINE_CHECKOUT,Y
MERCH003091,Bharat Enterprises,5411,Grocery Stores / Supermarkets,Chennai,TN,2025-01-14,594,LOW,1006.16,T+2,POS_CARD,Y
MERCH003092,Sagar Ventures,5814,Fast Food Restaurants,Nagpur,MH,2025-08-09,387,LOW,334.65,T+1,QR_INSTORE,Y
MERCH003093,Vertex Traders,5541,Service Stations (Fuel),Kolkata,WB,2024-07-01,791,LOW,1457.42,T+1,QR_INSTORE,Y
MERCH003094,Kalpana & Co,4121,Taxicabs / Ride Hailing,Kolkata,WB,2022-07-03,1520,LOW,211.25,T+1,POS_CARD,Y
MERCH003095,Sagar Enterprises,5411,Grocery Stores / Supermarkets,Kochi,KL,2022-08-30,1462,LOW,938.36,T+1,QR_INSTORE,Y
MERCH003096,Krishna Supply,5814,Fast Food Restaurants,Bengaluru,KA,2023-05-12,1207,LOW,340.65,T+2,QR_INSTORE,Y
MERCH003097,Anand Solutions,4900,Utilities - Electric/Gas/Water,Delhi,DL,2024-12-23,616,LOW,2251.67,T+2,POS_CARD,Y
MERCH003098,Metro Supply,4121,Taxicabs / Ride Hailing,Bengaluru,KA,2024-07-04,788,LOW,189.79,T+1,QR_INSTORE,Y
MERCH003099,Prime Supply,5814,Fast Food Restaurants,Chandigarh,CH,2022-04-16,1598,LOW,253.41,T+0,QR_INSTORE,Y
MERCH003100,Lakshmi Enterprises,5814,Fast Food Restaurants,Bengaluru,KA,2021-09-14,1812,LOW,231.76,T+1,QR_INSTORE,Y
MERCH003101,Lakshmi Mart,5814,Fast Food Restaurants,Kochi,KL,2022-10-23,1408,LOW,307.44,T+1,ONLINE_CHECKOUT,Y
MERCH003102,Vertex Traders,5541,Service Stations (Fuel),Ahmedabad,GJ,2021-06-07,1911,LOW,1362.38,T+1,ONLINE_CHECKOUT,Y
MERCH003103,Metro Supply,4900,Utilities - Electric/Gas/Water,Lucknow,UP,2022-01-09,1695,LOW,1712.0,T+2,ONLINE_CHECKOUT,Y
MERCH003104,Anand Traders,4900,Utilities - Electric/Gas/Water,Jaipur,RJ,2022-01-25,1679,LOW,1798.5,T+1,QR_INSTORE,Y
MERCH003105,Krishna Retail,5732,Electronics Stores,Panaji,GA,2022-02-19,1654,MEDIUM,9298.39,T+1,ONLINE_CHECKOUT,Y
MERCH003106,Vertex Enterprises,5999,Miscellaneous Retail,Mumbai,MH,2025-01-09,599,MEDIUM,1062.18,T+2,QR_INSTORE,Y
MERCH003107,Anand Retail,7011,Hotels / Lodging,Delhi,DL,2022-07-19,1504,MEDIUM,5560.92,T+2,ONLINE_CHECKOUT,Y
MERCH003108,Nimbus Hub,5541,Service Stations (Fuel),Ahmedabad,GJ,2025-05-16,472,LOW,1723.28,T+2,ONLINE_CHECKOUT,Y
MERCH003109,Krishna & Co,5814,Fast Food Restaurants,Delhi,DL,2022-01-19,1685,LOW,242.12,T+2,QR_INSTORE,Y
MERCH003110,Lakshmi Ventures,4121,Taxicabs / Ride Hailing,Hyderabad,TG,2026-02-05,207,LOW,345.06,T+1,QR_INSTORE,Y
MERCH003111,Krishna Enterprises,5814,Fast Food Restaurants,Lucknow,UP,2023-10-09,1057,LOW,380.68,T+1,POS_CARD,Y
MERCH003112,Bharat Supply,5814,Fast Food Restaurants,Mumbai,MH,2021-04-30,1949,LOW,302.64,T+0,ONLINE_CHECKOUT,Y
MERCH003113,Rohan Depot,5967,Direct Marketing - Inbound,Panaji,GA,2021-03-06,2004,HIGH,1727.82,T+1,ONLINE_CHECKOUT,Y
MERCH003114,Rohan & Co,5411,Grocery Stores / Supermarkets,Chennai,TN,2024-10-10,690,LOW,522.26,T+1,POS_CARD,Y
MERCH003115,Zenith Depot,4121,Taxicabs / Ride Hailing,Chennai,TN,2025-08-09,387,LOW,154.71,T+0,QR_INSTORE,Y
MERCH003116,Shree Enterprises,5814,Fast Food Restaurants,Hyderabad,TG,2022-07-21,1502,LOW,203.09,T+1,ONLINE_CHECKOUT,Y
MERCH003117,Nova Solutions,5967,Direct Marketing - Inbound,Jaipur,RJ,2020-08-24,2198,HIGH,1559.29,T+1,ONLINE_CHECKOUT,Y
MERCH003118,Nimbus Traders,4900,Utilities - Electric/Gas/Water,Hyderabad,TG,2021-08-27,1830,LOW,2161.06,T+1,QR_INSTORE,Y
MERCH003119,Anand Ventures,5732,Electronics Stores,Lucknow,UP,2026-01-25,218,MEDIUM,10215.07,T+2,QR_INSTORE,Y
MERCH003120,Shree Retail,5999,Miscellaneous Retail,Chennai,TN,2021-11-05,1760,MEDIUM,1381.79,T+1,ONLINE_CHECKOUT,Y
MERCH003121,Nova Depot,7011,Hotels / Lodging,Lucknow,UP,2024-03-17,897,MEDIUM,5399.04,T+2,ONLINE_CHECKOUT,Y
MERCH003122,Nova Enterprises,5814,Fast Food Restaurants,Kolkata,WB,2025-09-25,340,LOW,289.34,T+1,POS_CARD,Y
MERCH003123,Rohan Hub,4121,Taxicabs / Ride Hailing,Guwahati,AS,2021-05-09,1940,LOW,247.46,T+1,QR_INSTORE,Y
MERCH003124,Vertex Mart,5814,Fast Food Restaurants,Lucknow,UP,2026-05-19,104,LOW,267.74,T+1,QR_INSTORE,Y
MERCH003125,Prime Services,5411,Grocery Stores / Supermarkets,Hyderabad,TG,2025-03-05,544,LOW,588.49,T+1,POS_CARD,Y
MERCH003126,Aster Supply,5541,Service Stations (Fuel),Panaji,GA,2023-04-03,1246,LOW,1126.37,T+1,QR_INSTORE,Y
MERCH003127,Lakshmi Depot,6051,Quasi-Cash / Wallet Load,Chandigarh,CH,2022-10-08,1423,HIGH,2952.79,T+1,QR_INSTORE,Y
MERCH003128,Rohan Solutions,5541,Service Stations (Fuel),Kolkata,WB,2022-08-12,1480,LOW,1581.17,T+0,QR_INSTORE,Y
MERCH003129,Bharat Retail,4900,Utilities - Electric/Gas/Water,Ahmedabad,GJ,2025-12-26,248,LOW,1509.39,T+1,ONLINE_CHECKOUT,Y
MERCH003130,Anand Ventures,4121,Taxicabs / Ride Hailing,Lucknow,UP,2022-01-02,1702,LOW,154.69,T+1,ONLINE_CHECKOUT,Y
MERCH003131,Bharat Depot,5411,Grocery Stores / Supermarkets,Guwahati,AS,2022-04-02,1612,LOW,668.94,T+1,QR_INSTORE,Y
MERCH003132,Metro Hub,4121,Taxicabs / Ride Hailing,Kochi,KL,2026-05-12,111,LOW,327.05,T+2,ONLINE_CHECKOUT,Y
MERCH003133,Nimbus Traders,5999,Miscellaneous Retail,Kochi,KL,2024-04-27,856,MEDIUM,820.65,T+0,ONLINE_CHECKOUT,Y
MERCH003134,Nova Mart,5541,Service Stations (Fuel),Kochi,KL,2025-03-28,521,LOW,1430.81,T+1,QR_INSTORE,Y
MERCH003135,Nimbus Supply,5411,Grocery Stores / Supermarkets,Kolkata,WB,2023-11-01,1034,LOW,1004.16,T+1,ONLINE_CHECKOUT,Y
MERCH003136,Sagar Retail,5411,Grocery Stores / Supermarkets,Nagpur,MH,2026-01-14,229,LOW,851.2,T+1,ONLINE_CHECKOUT,Y
MERCH003137,Vertex Traders,5814,Fast Food Restaurants,Indore,MP,2022-02-09,1664,LOW,336.92,T+2,QR_INSTORE,Y
MERCH003138,Anand Mart,5814,Fast Food Restaurants,Bengaluru,KA,2024-11-13,656,LOW,237.43,T+1,ONLINE_CHECKOUT,Y
MERCH003139,Anand Mart,5814,Fast Food Restaurants,Kochi,KL,2022-07-14,1509,LOW,281.03,T+1,ONLINE_CHECKOUT,Y
MERCH003140,Kalpana Services,4121,Taxicabs / Ride Hailing,Indore,MP,2024-11-30,639,LOW,281.76,T+1,QR_INSTORE,Y
MERCH003141,Shree Mart,5411,Grocery Stores / Supermarkets,Guwahati,AS,2022-09-20,1441,LOW,519.88,T+0,ONLINE_CHECKOUT,Y
MERCH003142,Metro Supply,5814,Fast Food Restaurants,Kochi,KL,2025-11-09,295,LOW,362.52,T+2,ONLINE_CHECKOUT,Y
MERCH003143,Kalpana Ventures,5411,Grocery Stores / Supermarkets,Panaji,GA,2025-10-15,320,LOW,1212.33,T+0,QR_INSTORE,Y
MERCH003144,Rohan Mart,5411,Grocery Stores / Supermarkets,Kochi,KL,2020-11-23,2107,LOW,799.21,T+1,ONLINE_CHECKOUT,Y
MERCH003145,Vertex Mart,5651,Family Clothing Stores,Hyderabad,TG,2021-07-29,1859,MEDIUM,2099.29,T+1,QR_INSTORE,Y
MERCH003146,Rohan Stores,5814,Fast Food Restaurants,Delhi,DL,2024-08-20,741,LOW,164.9,T+1,ONLINE_CHECKOUT,Y
MERCH003147,Anand Stores,5999,Miscellaneous Retail,Kochi,KL,2023-09-06,1090,MEDIUM,939.04,T+1,QR_INSTORE,Y
MERCH003148,Lakshmi Stores,5411,Grocery Stores / Supermarkets,Delhi,DL,2022-10-19,1412,LOW,884.75,T+1,QR_INSTORE,Y
MERCH003149,Vertex Enterprises,6051,Quasi-Cash / Wallet Load,Kochi,KL,2020-12-24,2076,HIGH,4321.24,T+1,ONLINE_CHECKOUT,Y
MERCH003150,Vertex & Co,5411,Grocery Stores / Supermarkets,Panaji,GA,2021-04-02,1977,LOW,983.99,T+1,QR_INSTORE,Y
MERCH003151,Kalpana Depot,5411,Grocery Stores / Supermarkets,Ahmedabad,GJ,2023-02-01,1307,LOW,1055.52,T+1,QR_INSTORE,Y
MERCH003152,Zenith Stores,5541,Service Stations (Fuel),Lucknow,UP,2024-10-07,693,LOW,1695.34,T+1,QR_INSTORE,Y
MERCH003153,Rohan & Co,5541,Service Stations (Fuel),Kochi,KL,2025-09-22,343,LOW,1920.03,T+2,POS_CARD,Y
MERCH003154,Nova Services,5912,Drug Stores / Pharmacies,Hyderabad,TG,2023-03-30,1250,LOW,661.87,T+1,ONLINE_CHECKOUT,Y
MERCH003155,Lakshmi Retail,5814,Fast Food Restaurants,Kolkata,WB,2025-05-10,478,LOW,206.84,T+1,POS_CARD,Y
MERCH003156,Lakshmi Supply,5541,Service Stations (Fuel),Kochi,KL,2020-11-14,2116,LOW,1360.35,T+1,QR_INSTORE,Y
MERCH003157,Nova Enterprises,5411,Grocery Stores / Supermarkets,Guwahati,AS,2020-12-19,2081,LOW,540.09,T+1,QR_INSTORE,Y
MERCH003158,Krishna Hub,5651,Family Clothing Stores,Delhi,DL,2023-01-30,1309,MEDIUM,1575.88,T+1,POS_CARD,Y
MERCH003159,Nimbus Enterprises,4900,Utilities - Electric/Gas/Water,Ahmedabad,GJ,2025-08-05,391,LOW,2104.53,T+0,QR_INSTORE,Y
MERCH003160,Aster Supply,7011,Hotels / Lodging,Jaipur,RJ,2023-11-05,1030,MEDIUM,7035.28,T+1,ONLINE_CHECKOUT,N
MERCH003161,Krishna Mart,5999,Miscellaneous Retail,Indore,MP,2026-06-08,84,HIGH,852.7,T+2,QR_INSTORE,N
MERCH003162,Metro Stores,5814,Fast Food Restaurants,Delhi,DL,2023-10-08,1058,LOW,275.79,T+0,ONLINE_CHECKOUT,Y
MERCH003163,Bharat Services,5541,Service Stations (Fuel),Pune,MH,2024-05-01,852,LOW,1025.46,T+2,QR_INSTORE,Y
MERCH003164,Nova Solutions,5912,Drug Stores / Pharmacies,Hyderabad,TG,2022-07-18,1505,LOW,474.81,T+2,QR_INSTORE,Y
MERCH003165,Zenith Ventures,7011,Hotels / Lodging,Pune,MH,2022-03-22,1623,MEDIUM,7318.12,T+1,QR_INSTORE,Y
MERCH003166,Bharat Hub,5814,Fast Food Restaurants,Pune,MH,2024-06-29,793,LOW,283.88,T+0,QR_INSTORE,Y
MERCH003167,Nimbus Enterprises,5814,Fast Food Restaurants,Chandigarh,CH,2022-02-02,1671,LOW,219.2,T+1,POS_CARD,Y
MERCH003168,Nimbus Solutions,5411,Grocery Stores / Supermarkets,Nagpur,MH,2022-08-18,1474,LOW,828.23,T+0,ONLINE_CHECKOUT,Y
MERCH003169,Vertex Traders,4722,Travel Agencies,Bengaluru,KA,2025-10-15,320,HIGH,19397.03,T+1,ONLINE_CHECKOUT,Y
MERCH003170,Anand Depot,5541,Service Stations (Fuel),Bengaluru,KA,2020-09-01,2190,LOW,1229.14,T+2,QR_INSTORE,Y
MERCH003171,Rohan Solutions,5541,Service Stations (Fuel),Lucknow,UP,2025-11-11,293,LOW,938.4,T+1,QR_INSTORE,Y
MERCH003172,Prime Supply,4900,Utilities - Electric/Gas/Water,Chandigarh,CH,2021-11-24,1741,LOW,2479.59,T+1,ONLINE_CHECKOUT,Y
MERCH003173,Krishna Ventures,4121,Taxicabs / Ride Hailing,Jaipur,RJ,2023-08-02,1125,LOW,328.54,T+1,POS_CARD,Y
MERCH003174,Prime Mart,5541,Service Stations (Fuel),Ahmedabad,GJ,2022-07-06,1517,LOW,918.45,T+1,QR_INSTORE,Y
MERCH003175,Nova Supply,7011,Hotels / Lodging,Pune,MH,2021-10-10,1786,MEDIUM,6736.61,T+1,ONLINE_CHECKOUT,Y
MERCH003176,Kalpana & Co,5912,Drug Stores / Pharmacies,Nagpur,MH,2023-04-28,1221,LOW,763.47,T+1,ONLINE_CHECKOUT,Y
MERCH003177,Krishna Services,6051,Quasi-Cash / Wallet Load,Guwahati,AS,2024-10-05,695,HIGH,4963.84,T+1,ONLINE_CHECKOUT,Y
MERCH003178,Shree Services,5814,Fast Food Restaurants,Lucknow,UP,2024-12-25,614,LOW,173.79,T+1,QR_INSTORE,Y
MERCH003179,Aster Retail,5651,Family Clothing Stores,Nagpur,MH,2023-09-12,1084,MEDIUM,2261.13,T+1,QR_INSTORE,Y
MERCH003180,Shree Supply,5912,Drug Stores / Pharmacies,Chennai,TN,2026-01-22,221,LOW,420.95,T+1,ONLINE_CHECKOUT,Y
MERCH003181,Urban Ventures,5814,Fast Food Restaurants,Chennai,TN,2021-07-02,1886,LOW,175.87,T+1,ONLINE_CHECKOUT,Y
MERCH003182,Urban Retail,5999,Miscellaneous Retail,Chennai,TN,2021-06-26,1892,MEDIUM,811.41,T+1,QR_INSTORE,Y
MERCH003183,Nova Services,5541,Service Stations (Fuel),Indore,MP,2026-06-19,73,MEDIUM,1167.42,T+0,QR_INSTORE,Y
MERCH003184,Rohan Services,5541,Service Stations (Fuel),Chandigarh,CH,2026-06-24,68,MEDIUM,1943.65,T+0,QR_INSTORE,Y
MERCH003185,Kalpana Solutions,4900,Utilities - Electric/Gas/Water,Delhi,DL,2021-09-28,1798,LOW,1480.53,T+2,QR_INSTORE,Y
MERCH003186,Vertex Mart,4900,Utilities - Electric/Gas/Water,Delhi,DL,2026-02-01,211,LOW,1774.3,T+1,ONLINE_CHECKOUT,Y
MERCH003187,Zenith Ventures,5541,Service Stations (Fuel),Kolkata,WB,2020-10-06,2155,LOW,1054.32,T+1,POS_CARD,Y
MERCH003188,Metro Mart,5814,Fast Food Restaurants,Chandigarh,CH,2023-04-25,1224,LOW,195.34,T+1,ONLINE_CHECKOUT,Y
MERCH003189,Bharat Solutions,4121,Taxicabs / Ride Hailing,Lucknow,UP,2023-12-20,985,LOW,193.86,T+1,QR_INSTORE,Y
MERCH003190,Bharat Supply,5732,Electronics Stores,Chennai,TN,2024-10-27,673,MEDIUM,12312.76,T+1,POS_CARD,Y
MERCH003191,Nimbus Enterprises,5814,Fast Food Restaurants,Pune,MH,2024-12-18,621,LOW,372.14,T+1,QR_INSTORE,Y
MERCH003192,Rohan Services,4121,Taxicabs / Ride Hailing,Bengaluru,KA,2021-05-24,1925,LOW,153.0,T+1,ONLINE_CHECKOUT,Y
MERCH003193,Metro Ventures,5732,Electronics Stores,Indore,MP,2025-02-13,564,MEDIUM,12610.1,T+1,ONLINE_CHECKOUT,Y
MERCH003194,Metro Services,5999,Miscellaneous Retail,Mumbai,MH,2023-12-18,987,MEDIUM,616.43,T+1,POS_CARD,Y
MERCH003195,Rohan Ventures,7995,Betting / Gaming,Delhi,DL,2025-06-22,435,HIGH,4031.31,T+2,QR_INSTORE,Y
MERCH003196,Kalpana Retail,5814,Fast Food Restaurants,Ahmedabad,GJ,2020-12-27,2073,LOW,172.65,T+2,POS_CARD,Y
MERCH003197,Krishna Retail,5732,Electronics Stores,Mumbai,MH,2023-09-04,1092,MEDIUM,12895.17,T+1,ONLINE_CHECKOUT,Y
